1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,
193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,193,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,234,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,,275,
500,,500,,500,,500,,500,,500,,500,,500,,500,,500,,1000,,1000,,1000,,1000,,1000,,1000,,1000,,1000,,1000,,1000,,1500,,1500,,1500,,1500,,1500,,1500,,1500,,1500,,1500,,1500,,500,,500,,500,,500,,500,,500,,500,,500,,500,,500,,1000,,1000,,1000,,1000,,1000,,1000,,1000,,1000,,1000,,1000,,1500,,1500,,1500,,1500,,1500,,1500,,1500,,1500,,1500,,1500,,500,,500,,500,,500,,500,,500,,500,,500,,500,,500,,1000,,1000,,1000,,1000,,1000,,1000,,1000,,1000,,1000,,1000,,1500,,1500,,1500,,1500,,1500,,1500,,1500,,1500,,1500,,1500,,500,,500,,500,,500,,500,,500,,500,,500,,500,,500,,1000,,1000,,1000,,1000,,1000,,1000,,1000,,1000,,1000,,1000,,1500,,1500,,1500,,1500,,1500,,1500,,1500,,1500,,1500,,1500,,500,,500,,500,,500,,500,,500,,500,,500,,500,,500,,1000,,1000,,1000,,1000,,1000,,1000,,1000,,1000,,1000,,1000,,1500,,1500,,1500,,1500,,1500,,1500,,1500,,1500,,1500,,1500,,500,,500,,500,,500,,500,,500,,500,,500,,500,,500,,1000,,1000,,1000,,1000,,1000,,1000,,1000,,1000,,1000,,1000,,1500,,1500,,1500,,1500,,1500,,1500,,1500,,1500,,1500,,1500,,500,,500,,500,,500,,500,,500,,500,,500,,500,,500,,1000,,1000,,1000,,1000,,1000,,1000,,1000,,1000,,1000,,1000,,1500,,1500,,1500,,1500,,1500,,1500,,1500,,1500,,1500,,1500,,500,,500,,500,,500,,500,,500,,500,,500,,500,,500,,1000,,1000,,1000,,1000,,1000,,1000,,1000,,1000,,1000,,1000,,1500,,1500,,1500,,1500,,1500,,1500,,1500,,1500,,1500,,1500,,500,,500,,500,,500,,500,,500,,500,,500,,500,,500,,1000,,1000,,1000,,1000,,1000,,1000,,1000,,1000,,1000,,1000,,1500,,1500,,1500,,1500,,1500,,1500,,1500,,1500,,1500,,1500,
1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,1,,2,,3,,4,,5,,6,,7,,8,,9,,10,
-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,-0.002459051,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0,-0.666,0
-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,-0.002624383,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0,-0.66,0
-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,-0.000530588,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,-0.002797773,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0,-0.654,0
-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,-0.00061436,-0.648,-0.001832992,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,-0.002979363,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0,-0.648,0
-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,-0.000707744,-0.642,-0.002015086,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,-0.003169277,-0.642,-0.001238756,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0,-0.642,0
